Time index,Year,Month,Day,Hour,Minute,Day of year,Minute of day,Time resolution_min,Load power_MW,Wind power_MW,PV power_MW,Hydropower output_MW,Pumped-storage generation_MW,Pumped-storage pumping_MW,Stored energy_MWh,Net load_MW,Curtailment_MW,Total supply_MW,Power deficit_MW,Power surplus_MW,Total supply with slack_MW,Power-balance error_MW,Power-deficit flag,TOU season code,General TOU period code,General TOU relative-price index,General TOU tariff_CNY_per_MWh,Yalong River proxy TOU period code,Yalong River proxy relative-price index,Yalong River proxy tariff_CNY_per_MWh,Tariff-policy applicability code
6366,2025,9,23,5,0,266,300,60,9868.67000000,301.93000000,0.00000000,9566.74000000,0.00000000,0.00000000,1106.86000000,9566.74000000,0.00000000,9868.67000000,0.00000000,0.00000000,9868.67000000,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
6367,2025,9,23,6,0,266,360,60,10044.81000000,323.85000000,0.00000000,9720.96000000,0.00000000,0.00000000,1106.86000000,9720.96000000,0.00000000,10044.81000000,0.00000000,0.00000000,10044.81000000,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
6368,2025,9,23,7,0,266,420,60,10243.20000000,342.43000000,266.45000000,9634.32000000,0.00000000,0.00000000,1106.86000000,9634.32000000,0.00000000,10243.20000000,0.00000000,0.00000000,10243.20000000,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
6369,2025,9,23,8,0,266,480,60,10410.15000000,356.60000000,715.98000000,9337.57000000,0.00000000,0.00000000,1106.86000000,9337.57000000,0.00000000,10410.15000000,0.00000000,0.00000000,10410.15000000,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
6370,2025,9,23,9,0,266,540,60,10493.71000000,365.55000000,1261.03000000,8867.12000000,0.00000000,0.00000000,1106.86000000,8867.12000000,0.00000000,10493.71000000,0.00000000,0.00000000,10493.71000000,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
6371,2025,9,23,10,0,266,600,60,10475.30000000,368.77000000,1782.97000000,8323.57000000,0.00000000,0.00000000,1106.86000000,8323.57000000,0.00000000,10475.30000000,0.00000000,0.00000000,10475.30000000,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
6372,2025,9,23,11,0,266,660,60,10383.14000000,366.06000000,2061.85000000,8730.69000000,0.00000000,775.46000000,1789.26000000,7955.23000000,0.00000000,10383.14000000,0.00000000,0.00000000,10383.14000000,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6373,2025,9,23,12,0,266,720,60,10270.96000000,357.61000000,2051.90000000,8634.44000000,0.00000000,772.97000000,2469.48000000,7861.46000000,0.00000000,10270.96000000,0.00000000,0.00000000,10270.96000000,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6374,2025,9,23,13,0,266,780,60,10183.52000000,343.92000000,1914.22000000,8663.94000000,0.00000000,738.56000000,3119.41000000,7925.39000000,0.00000000,10183.52000000,0.00000000,0.00000000,10183.52000000,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6375,2025,9,23,14,0,266,840,60,10142.22000000,325.80000000,1705.38000000,8797.39000000,0.00000000,686.35000000,3723.39000000,8111.04000000,0.00000000,10142.22000000,0.00000000,0.00000000,10142.22000000,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6376,2025,9,23,15,0,266,900,60,10158.26000000,304.31000000,1318.40000000,9125.14000000,0.00000000,589.60000000,4242.24000000,8535.54000000,0.00000000,10158.26000000,0.00000000,0.00000000,10158.26000000,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6377,2025,9,23,16,0,266,960,60,10250.18000000,280.71000000,771.20000000,9198.27000000,0.00000000,0.00000000,4242.24000000,9198.27000000,0.00000000,10250.18000000,0.00000000,0.00000000,10250.18000000,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6378,2025,9,23,17,0,266,1020,60,10436.22000000,256.31000000,266.45000000,9913.45000000,0.00000000,0.00000000,4242.24000000,9913.45000000,0.00000000,10436.22000000,0.00000000,0.00000000,10436.22000000,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6379,2025,9,23,18,0,266,1080,60,10695.15000000,232.49000000,0.00000000,9936.00000000,0.00000000,0.00000000,4242.24000000,10462.66000000,0.00000000,10168.49000000,526.66000000,0.00000000,10695.15000000,0.00000000,2,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
6380,2025,9,23,19,0,266,1140,60,10935.99000000,210.50000000,0.00000000,9525.49000000,1200.00000000,0.00000000,2878.61000000,10725.49000000,0.00000000,10935.99000000,0.00000000,0.00000000,10935.99000000,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
6381,2025,9,23,20,0,266,1200,60,11035.87000000,191.47000000,0.00000000,9644.40000000,1200.00000000,0.00000000,1514.97000000,10844.40000000,0.00000000,11035.87000000,0.00000000,0.00000000,11035.87000000,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6382,2025,9,23,21,0,266,1260,60,10935.96000000,176.28000000,0.00000000,9559.68000000,1200.00000000,0.00000000,151.33000000,10759.68000000,0.00000000,10935.96000000,0.00000000,0.00000000,10935.96000000,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6383,2025,9,23,22,0,266,1320,60,10694.99000000,165.53000000,0.00000000,9936.00000000,0.00000000,0.00000000,151.33000000,10529.45000000,0.00000000,10101.53000000,593.46000000,0.00000000,10694.99000000,0.00000000,2,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6384,2025,9,23,23,0,266,1380,60,10435.35000000,159.52000000,0.00000000,9936.00000000,0.00000000,0.00000000,151.33000000,10275.83000000,0.00000000,10095.52000000,339.83000000,0.00000000,10435.35000000,0.00000000,2,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
6385,2025,9,24,0,0,267,0,60,9867.92000000,197.19000000,0.00000000,9670.73000000,0.00000000,0.00000000,151.33000000,9670.73000000,0.00000000,9867.92000000,0.00000000,0.00000000,9867.92000000,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
6386,2025,9,24,1,0,267,60,60,9785.01000000,214.75000000,0.00000000,9570.26000000,0.00000000,0.00000000,151.33000000,9570.26000000,0.00000000,9785.01000000,0.00000000,0.00000000,9785.01000000,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
6387,2025,9,24,2,0,267,120,60,9723.66000000,235.04000000,0.00000000,9488.62000000,0.00000000,0.00000000,151.33000000,9488.62000000,0.00000000,9723.66000000,0.00000000,0.00000000,9723.66000000,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
6388,2025,9,24,3,0,267,180,60,9709.04000000,256.95000000,0.00000000,9452.09000000,0.00000000,0.00000000,151.33000000,9452.09000000,0.00000000,9709.04000000,0.00000000,0.00000000,9709.04000000,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
6389,2025,9,24,4,0,267,240,60,9759.07000000,279.26000000,0.00000000,9479.81000000,0.00000000,0.00000000,151.33000000,9479.81000000,0.00000000,9759.07000000,0.00000000,0.00000000,9759.07000000,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
6390,2025,9,24,5,0,267,300,60,9878.47000000,300.63000000,0.00000000,9577.84000000,0.00000000,0.00000000,151.33000000,9577.84000000,0.00000000,9878.47000000,0.00000000,0.00000000,9878.47000000,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
6391,2025,9,24,6,0,267,360,60,10054.61000000,319.75000000,0.00000000,9734.86000000,0.00000000,0.00000000,151.33000000,9734.86000000,0.00000000,10054.61000000,0.00000000,0.00000000,10054.61000000,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
6392,2025,9,24,7,0,267,420,60,10253.00000000,335.42000000,250.07000000,9667.51000000,0.00000000,0.00000000,151.33000000,9667.51000000,0.00000000,10253.00000000,0.00000000,0.00000000,10253.00000000,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
6393,2025,9,24,8,0,267,480,60,10419.95000000,346.61000000,728.74000000,9344.60000000,0.00000000,0.00000000,151.33000000,9344.60000000,0.00000000,10419.95000000,0.00000000,0.00000000,10419.95000000,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
6394,2025,9,24,9,0,267,540,60,10503.50000000,352.54000000,1288.17000000,8862.79000000,0.00000000,0.00000000,151.33000000,8862.79000000,0.00000000,10503.50000000,0.00000000,0.00000000,10503.50000000,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
6395,2025,9,24,10,0,267,600,60,10485.10000000,352.74000000,1716.66000000,8415.69000000,0.00000000,0.00000000,151.33000000,8415.69000000,0.00000000,10485.10000000,0.00000000,0.00000000,10485.10000000,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
6396,2025,9,24,11,0,267,660,60,10392.94000000,347.08000000,1908.70000000,8874.33000000,0.00000000,737.18000000,800.05000000,8137.15000000,0.00000000,10392.94000000,0.00000000,0.00000000,10392.94000000,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6397,2025,9,24,12,0,267,720,60,10280.76000000,335.77000000,1973.53000000,8724.84000000,0.00000000,753.38000000,1463.03000000,7971.45000000,0.00000000,10280.76000000,0.00000000,0.00000000,10280.76000000,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6398,2025,9,24,13,0,267,780,60,10193.32000000,319.36000000,1964.83000000,8660.34000000,0.00000000,751.21000000,2124.09000000,7909.13000000,0.00000000,10193.32000000,0.00000000,0.00000000,10193.32000000,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6399,2025,9,24,14,0,267,840,60,10152.02000000,298.69000000,1746.13000000,8803.74000000,0.00000000,696.53000000,2737.04000000,8107.21000000,0.00000000,10152.02000000,0.00000000,0.00000000,10152.02000000,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6400,2025,9,24,15,0,267,900,60,10168.06000000,274.86000000,1266.44000000,9203.37000000,0.00000000,576.61000000,3244.45000000,8626.76000000,0.00000000,10168.06000000,0.00000000,0.00000000,10168.06000000,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6401,2025,9,24,16,0,267,960,60,10259.97000000,249.15000000,707.93000000,9302.90000000,0.00000000,0.00000000,3244.45000000,9302.90000000,0.00000000,10259.97000000,0.00000000,0.00000000,10259.97000000,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6402,2025,9,24,17,0,267,1020,60,10446.02000000,222.93000000,250.07000000,9936.00000000,0.00000000,0.00000000,3244.45000000,9973.02000000,0.00000000,10409.00000000,37.02000000,0.00000000,10446.02000000,0.00000000,2,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6403,2025,9,24,18,0,267,1080,60,10704.95000000,197.56000000,0.00000000,9936.00000000,0.00000000,0.00000000,3244.45000000,10507.38000000,0.00000000,10133.56000000,571.39000000,0.00000000,10704.95000000,0.00000000,2,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
6404,2025,9,24,19,0,267,1140,60,10945.79000000,174.36000000,0.00000000,9571.42000000,1200.00000000,0.00000000,1880.82000000,10771.42000000,0.00000000,10945.79000000,0.00000000,0.00000000,10945.79000000,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
6405,2025,9,24,20,0,267,1200,60,11045.67000000,154.45000000,0.00000000,9691.22000000,1200.00000000,0.00000000,517.18000000,10891.22000000,0.00000000,11045.67000000,0.00000000,0.00000000,11045.67000000,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6406,2025,9,24,21,0,267,1260,60,10945.76000000,138.72000000,0.00000000,9936.00000000,0.00000000,0.00000000,517.18000000,10807.04000000,0.00000000,10074.72000000,871.04000000,0.00000000,10945.76000000,0.00000000,2,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6407,2025,9,24,22,0,267,1320,60,10704.78000000,127.80000000,0.00000000,9936.00000000,0.00000000,0.00000000,517.18000000,10576.98000000,0.00000000,10063.80000000,640.98000000,0.00000000,10704.78000000,0.00000000,2,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6408,2025,9,24,23,0,267,1380,60,10445.15000000,121.96000000,0.00000000,9936.00000000,0.00000000,0.00000000,517.18000000,10323.19000000,0.00000000,10057.96000000,387.19000000,0.00000000,10445.15000000,0.00000000,2,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
6409,2025,9,25,0,0,268,0,60,9877.57000000,256.27000000,0.00000000,9621.30000000,0.00000000,0.00000000,517.18000000,9621.30000000,0.00000000,9877.57000000,0.00000000,0.00000000,9877.57000000,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
6410,2025,9,25,1,0,268,60,60,9794.67000000,271.38000000,0.00000000,9523.29000000,0.00000000,0.00000000,517.18000000,9523.29000000,0.00000000,9794.67000000,0.00000000,0.00000000,9794.67000000,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
6411,2025,9,25,2,0,268,120,60,9733.31000000,289.02000000,0.00000000,9444.29000000,0.00000000,0.00000000,517.18000000,9444.29000000,0.00000000,9733.31000000,0.00000000,0.00000000,9733.31000000,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
6412,2025,9,25,3,0,268,180,60,9718.70000000,308.15000000,0.00000000,9410.55000000,0.00000000,0.00000000,517.18000000,9410.55000000,0.00000000,9718.70000000,0.00000000,0.00000000,9718.70000000,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
6413,2025,9,25,4,0,268,240,60,9768.72000000,327.54000000,0.00000000,9441.18000000,0.00000000,0.00000000,517.18000000,9441.18000000,0.00000000,9768.72000000,0.00000000,0.00000000,9768.72000000,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
6414,2025,9,25,5,0,268,300,60,9888.13000000,345.92000000,0.00000000,9542.20000000,0.00000000,0.00000000,517.18000000,9542.20000000,0.00000000,9888.13000000,0.00000000,0.00000000,9888.13000000,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
6415,2025,9,25,6,0,268,360,60,10064.26000000,362.03000000,0.00000000,9702.24000000,0.00000000,0.00000000,517.18000000,9702.24000000,0.00000000,10064.26000000,0.00000000,0.00000000,10064.26000000,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
6416,2025,9,25,7,0,268,420,60,10262.65000000,374.69000000,253.74000000,9634.23000000,0.00000000,0.00000000,517.18000000,9634.23000000,0.00000000,10262.65000000,0.00000000,0.00000000,10262.65000000,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
6417,2025,9,25,8,0,268,480,60,10429.61000000,382.93000000,750.02000000,9296.67000000,0.00000000,0.00000000,517.18000000,9296.67000000,0.00000000,10429.61000000,0.00000000,0.00000000,10429.61000000,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
6418,2025,9,25,9,0,268,540,60,10513.16000000,386.00000000,1252.11000000,8875.06000000,0.00000000,0.00000000,517.18000000,8875.06000000,0.00000000,10513.16000000,0.00000000,0.00000000,10513.16000000,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
6419,2025,9,25,10,0,268,600,60,10494.76000000,383.48000000,1606.42000000,8504.86000000,0.00000000,0.00000000,517.18000000,8504.86000000,0.00000000,10494.76000000,0.00000000,0.00000000,10494.76000000,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
6420,2025,9,25,11,0,268,660,60,10402.60000000,375.27000000,1858.75000000,8893.26000000,0.00000000,724.69000000,1154.91000000,8168.57000000,0.00000000,10402.60000000,0.00000000,0.00000000,10402.60000000,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6421,2025,9,25,12,0,268,720,60,10290.42000000,361.61000000,2053.34000000,8648.80000000,0.00000000,773.34000000,1835.44000000,7875.46000000,0.00000000,10290.42000000,0.00000000,0.00000000,10290.42000000,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6422,2025,9,25,13,0,268,780,60,10202.98000000,343.10000000,2039.53000000,8590.23000000,0.00000000,769.88000000,2512.94000000,7820.35000000,0.00000000,10202.98000000,0.00000000,0.00000000,10202.98000000,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6423,2025,9,25,14,0,268,840,60,10161.68000000,320.60000000,1701.22000000,8825.17000000,0.00000000,685.30000000,3116.01000000,8139.87000000,0.00000000,10161.68000000,0.00000000,0.00000000,10161.68000000,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6424,2025,9,25,15,0,268,900,60,10177.72000000,295.23000000,1182.33000000,9255.73000000,0.00000000,555.58000000,3604.92000000,8700.15000000,0.00000000,10177.72000000,0.00000000,0.00000000,10177.72000000,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6425,2025,9,25,16,0,268,960,60,10269.63000000,268.31000000,683.54000000,9317.79000000,0.00000000,0.00000000,3604.92000000,9317.79000000,0.00000000,10269.63000000,0.00000000,0.00000000,10269.63000000,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6426,2025,9,25,17,0,268,1020,60,10455.67000000,241.20000000,253.74000000,9936.00000000,0.00000000,0.00000000,3604.92000000,9960.73000000,0.00000000,10430.94000000,24.73000000,0.00000000,10455.67000000,0.00000000,2,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6427,2025,9,25,18,0,268,1080,60,10714.61000000,215.31000000,0.00000000,9936.00000000,0.00000000,0.00000000,3604.92000000,10499.30000000,0.00000000,10151.31000000,563.30000000,0.00000000,10714.61000000,0.00000000,2,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
6428,2025,9,25,19,0,268,1140,60,10955.44000000,191.92000000,0.00000000,9563.52000000,1200.00000000,0.00000000,2241.28000000,10763.52000000,0.00000000,10955.44000000,0.00000000,0.00000000,10955.44000000,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
6429,2025,9,25,20,0,268,1200,60,11055.32000000,172.19000000,0.00000000,9683.14000000,1200.00000000,0.00000000,877.65000000,10883.14000000,0.00000000,11055.32000000,0.00000000,0.00000000,11055.32000000,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6430,2025,9,25,21,0,268,1260,60,10955.42000000,157.00000000,0.00000000,9936.00000000,0.00000000,0.00000000,877.65000000,10798.42000000,0.00000000,10093.00000000,862.42000000,0.00000000,10955.42000000,0.00000000,2,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6431,2025,9,25,22,0,268,1320,60,10714.44000000,146.96000000,0.00000000,9936.00000000,0.00000000,0.00000000,877.65000000,10567.49000000,0.00000000,10082.96000000,631.48000000,0.00000000,10714.44000000,0.00000000,2,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
6432,2025,9,25,23,0,268,1380,60,10454.81000000,142.33000000,0.00000000,9936.00000000,0.00000000,0.00000000,877.65000000,10312.47000000,0.00000000,10078.33000000,376.48000000,0.00000000,10454.81000000,0.00000000,2,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
6433,2025,9,26,0,0,269,0,60,9887.09000000,343.49000000,0.00000000,9543.60000000,0.00000000,0.00000000,877.65000000,9543.60000000,0.00000000,9887.09000000,0.00000000,0.00000000,9887.09000000,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
6434,2025,9,26,1,0,269,60,60,9804.18000000,355.69000000,0.00000000,9448.50000000,0.00000000,0.00000000,877.65000000,9448.50000000,0.00000000,9804.18000000,0.00000000,0.00000000,9804.18000000,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
6435,2025,9,26,2,0,269,120,60,9742.83000000,370.35000000,0.00000000,9372.48000000,0.00000000,0.00000000,877.65000000,9372.48000000,0.00000000,9742.83000000,0.00000000,0.00000000,9742.83000000,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
6436,2025,9,26,3,0,269,180,60,9728.21000000,386.45000000,0.00000000,9341.76000000,0.00000000,0.00000000,877.65000000,9341.76000000,0.00000000,9728.21000000,0.00000000,0.00000000,9728.21000000,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
6437,2025,9,26,4,0,269,240,60,9778.24000000,402.84000000,0.00000000,9375.40000000,0.00000000,0.00000000,877.65000000,9375.40000000,0.00000000,9778.24000000,0.00000000,0.00000000,9778.24000000,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
6438,2025,9,26,5,0,269,300,60,9897.64000000,418.27000000,0.00000000,9479.37000000,0.00000000,0.00000000,877.65000000,9479.37000000,0.00000000,9897.64000000,0.00000000,0.00000000,9897.64000000,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
6439,2025,9,26,6,0,269,360,60,10073.78000000,431.51000000,0.00000000,9642.26000000,0.00000000,0.00000000,877.65000000,9642.26000000,0.00000000,10073.78000000,0.00000000,0.00000000,10073.78000000,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
